transaction_id,customer_id,date,type,category,amount,balance_after
TXN000090_CUST0005,CUST0005,2026-08-16,debit,entertainment,1882,112908
TXN000091_CUST0005,CUST0005,2026-08-17,debit,utility_bill,2422,110486
TXN000092_CUST0005,CUST0005,2026-08-18,debit,p2p,724,109762
TXN000093_CUST0005,CUST0005,2026-08-19,debit,entertainment,369,109393
TXN000094_CUST0005,CUST0005,2026-08-22,debit,entertainment,2450,106943
TXN000001_CUST0006,CUST0006,2026-03-01,debit,groceries,1053,8854
TXN000002_CUST0006,CUST0006,2026-03-02,debit,p2p,1070,7784
TXN000003_CUST0006,CUST0006,2026-03-03,credit,salary,38088,45872
TXN000004_CUST0006,CUST0006,2026-03-03,debit,entertainment,2466,43406
TXN000005_CUST0006,CUST0006,2026-03-06,debit,groceries,1247,42159
TXN000006_CUST0006,CUST0006,2026-03-11,debit,entertainment,2387,39772
TXN000007_CUST0006,CUST0006,2026-03-12,debit,entertainment,569,39203
TXN000008_CUST0006,CUST0006,2026-03-15,debit,groceries,1992,37211
TXN000009_CUST0006,CUST0006,2026-03-16,debit,groceries,1948,35263
TXN000010_CUST0006,CUST0006,2026-03-18,debit,utility_bill,1009,34254
TXN000011_CUST0006,CUST0006,2026-03-20,debit,rent,10015,24239
TXN000012_CUST0006,CUST0006,2026-03-21,debit,utility_bill,996,23243
TXN000013_CUST0006,CUST0006,2026-03-27,debit,p2p,1335,21908
TXN000014_CUST0006,CUST0006,2026-04-02,debit,entertainment,392,21516
TXN000015_CUST0006,CUST0006,2026-04-03,credit,salary,38780,60296
TXN000016_CUST0006,CUST0006,2026-04-04,debit,utility_bill,1172,59124
TXN000017_CUST0006,CUST0006,2026-04-05,debit,p2p,1163,57961
TXN000018_CUST0006,CUST0006,2026-04-09,debit,entertainment,1686,56275
TXN000019_CUST0006,CUST0006,2026-04-13,debit,p2p,1661,54614
TXN000020_CUST0006,CUST0006,2026-04-19,debit,entertainment,1617,52997
TXN000021_CUST0006,CUST0006,2026-04-25,debit,p2p,1533,51464
TXN000022_CUST0006,CUST0006,2026-04-27,debit,entertainment,1557,49907
TXN000023_CUST0006,CUST0006,2026-04-30,debit,entertainment,216,49691
TXN000024_CUST0006,CUST0006,2026-05-01,debit,utility_bill,1957,47734
TXN000025_CUST0006,CUST0006,2026-05-03,credit,salary,38779,86513
TXN000026_CUST0006,CUST0006,2026-05-06,debit,p2p,532,85981
TXN000027_CUST0006,CUST0006,2026-05-08,debit,p2p,827,85154
TXN000028_CUST0006,CUST0006,2026-05-09,debit,p2p,1109,84045
TXN000029_CUST0006,CUST0006,2026-05-11,debit,groceries,154,83891
TXN000030_CUST0006,CUST0006,2026-05-12,debit,groceries,693,83198
TXN000031_CUST0006,CUST0006,2026-05-16,debit,p2p,643,82555
TXN000032_CUST0006,CUST0006,2026-05-19,debit,groceries,1087,81468
TXN000033_CUST0006,CUST0006,2026-05-21,debit,p2p,1655,79813
TXN000034_CUST0006,CUST0006,2026-05-23,debit,utility_bill,735,79078
TXN000035_CUST0006,CUST0006,2026-05-24,debit,groceries,822,78256
TXN000036_CUST0006,CUST0006,2026-05-28,debit,entertainment,1962,76294
TXN000037_CUST0006,CUST0006,2026-05-30,debit,groceries,723,75571
TXN000038_CUST0006,CUST0006,2026-06-03,credit,salary,38735,114306
TXN000039_CUST0006,CUST0006,2026-06-03,debit,utility_bill,1164,113142
TXN000040_CUST0006,CUST0006,2026-06-04,debit,groceries,1166,111976
TXN000041_CUST0006,CUST0006,2026-06-11,debit,utility_bill,1754,110222
TXN000042_CUST0006,CUST0006,2026-06-12,debit,groceries,1130,109092
TXN000043_CUST0006,CUST0006,2026-06-14,debit,entertainment,440,108652
TXN000044_CUST0006,CUST0006,2026-06-19,debit,entertainment,1646,107006
TXN000045_CUST0006,CUST0006,2026-06-20,debit,rent,10717,96289
TXN000046_CUST0006,CUST0006,2026-06-23,debit,groceries,206,96083
TXN000047_CUST0006,CUST0006,2026-06-24,debit,groceries,397,95686
TXN000048_CUST0006,CUST0006,2026-06-27,debit,entertainment,1884,93802
TXN000049_CUST0006,CUST0006,2026-06-29,debit,utility_bill,1286,92516
TXN000050_CUST0006,CUST0006,2026-06-30,debit,groceries,2244,90272
TXN000051_CUST0006,CUST0006,2026-07-03,credit,salary,37506,127778
TXN000052_CUST0006,CUST0006,2026-07-03,debit,groceries,1420,126358
TXN000053_CUST0006,CUST0006,2026-07-06,debit,groceries,1929,124429
TXN000054_CUST0006,CUST0006,2026-07-07,debit,groceries,1416,123013
TXN000055_CUST0006,CUST0006,2026-07-10,debit,groceries,712,122301
TXN000056_CUST0006,CUST0006,2026-07-12,debit,p2p,2292,120009
TXN000057_CUST0006,CUST0006,2026-07-15,debit,p2p,669,119340
TXN000058_CUST0006,CUST0006,2026-07-19,debit,groceries,1522,117818
TXN000059_CUST0006,CUST0006,2026-07-20,debit,rent,4046,113772
TXN000060_CUST0006,CUST0006,2026-07-21,debit,groceries,2182,111590
TXN000061_CUST0006,CUST0006,2026-07-27,debit,groceries,2500,109090
TXN000062_CUST0006,CUST0006,2026-07-29,debit,groceries,330,108760
TXN000063_CUST0006,CUST0006,2026-07-31,debit,groceries,2082,106678
TXN000064_CUST0006,CUST0006,2026-08-03,credit,salary,37542,144220
TXN000065_CUST0006,CUST0006,2026-08-04,debit,entertainment,1069,143151
TXN000066_CUST0006,CUST0006,2026-08-05,debit,entertainment,1460,141691
TXN000067_CUST0006,CUST0006,2026-08-05,debit,rent,4276,137415
TXN000068_CUST0006,CUST0006,2026-08-07,debit,groceries,884,136531
TXN000069_CUST0006,CUST0006,2026-08-08,debit,groceries,1792,134739
TXN000070_CUST0006,CUST0006,2026-08-09,debit,entertainment,1306,133433
TXN000071_CUST0006,CUST0006,2026-08-11,debit,groceries,2415,131018
TXN000072_CUST0006,CUST0006,2026-08-14,debit,p2p,1143,129875
TXN000073_CUST0006,CUST0006,2026-08-19,debit,utility_bill,766,129109
TXN000074_CUST0006,CUST0006,2026-08-20,debit,entertainment,247,128862
TXN000075_CUST0006,CUST0006,2026-08-20,debit,rent,8675,120187
TXN000076_CUST0006,CUST0006,2026-08-23,debit,p2p,155,120032
TXN000077_CUST0006,CUST0006,2026-08-27,debit,utility_bill,2320,117712
TXN000001_CUST0007,CUST0007,2026-03-01,credit,salary,52324,54799
TXN000002_CUST0007,CUST0007,2026-03-03,debit,p2p,781,54018
TXN000003_CUST0007,CUST0007,2026-03-04,debit,utility_bill,3863,50155
TXN000004_CUST0007,CUST0007,2026-03-05,debit,p2p,2277,47878
TXN000005_CUST0007,CUST0007,2026-03-06,debit,groceries,2470,45408
TXN000006_CUST0007,CUST0007,2026-03-07,debit,entertainment,706,44702
TXN000007_CUST0007,CUST0007,2026-03-08,debit,groceries,2181,42521
TXN000008_CUST0007,CUST0007,2026-03-10,debit,p2p,1469,41052
TXN000009_CUST0007,CUST0007,2026-03-17,debit,utility_bill,957,40095
TXN000010_CUST0007,CUST0007,2026-03-20,debit,utility_bill,2241,37854
TXN000011_CUST0007,CUST0007,2026-03-20,debit,rent,9660,28194
TXN000012_CUST0007,CUST0007,2026-03-21,debit,p2p,3555,24639
TXN000013_CUST0007,CUST0007,2026-03-22,debit,p2p,2297,22342
TXN000014_CUST0007,CUST0007,2026-03-23,debit,groceries,770,21572
TXN000015_CUST0007,CUST0007,2026-03-24,debit,p2p,3784,17788
TXN000016_CUST0007,CUST0007,2026-03-27,debit,p2p,1007,16781
TXN000017_CUST0007,CUST0007,2026-03-28,debit,utility_bill,1857,14924
TXN000018_CUST0007,CUST0007,2026-03-30,debit,p2p,1465,13459
TXN000019_CUST0007,CUST0007,2026-04-01,credit,salary,51808,65267
TXN000020_CUST0007,CUST0007,2026-04-03,debit,utility_bill,787,64480
TXN000021_CUST0007,CUST0007,2026-04-04,debit,utility_bill,897,63583
TXN000022_CUST0007,CUST0007,2026-04-05,debit,utility_bill,935,62648
TXN000023_CUST0007,CUST0007,2026-04-05,debit,rent,9563,53085
TXN000024_CUST0007,CUST0007,2026-04-06,debit,groceries,2785,50300
TXN000025_CUST0007,CUST0007,2026-04-07,debit,groceries,489,49811
TXN000026_CUST0007,CUST0007,2026-04-09,debit,entertainment,3714,46097
TXN000027_CUST0007,CUST0007,2026-04-10,debit,p2p,901,45196
TXN000028_CUST0007,CUST0007,2026-04-11,debit,entertainment,607,44589
TXN000029_CUST0007,CUST0007,2026-04-12,debit,entertainment,3765,40824
TXN000030_CUST0007,CUST0007,2026-04-19,debit,entertainment,1008,39816
TXN000031_CUST0007,CUST0007,2026-04-20,debit,utility_bill,3051,36765
TXN000032_CUST0007,CUST0007,2026-04-20,debit,rent,9750,27015
TXN000033_CUST0007,CUST0007,2026-04-23,debit,entertainment,962,26053
TXN000034_CUST0007,CUST0007,2026-04-27,debit,groceries,1966,24087
TXN000035_CUST0007,CUST0007,2026-05-01,credit,salary,52460,76547
TXN000036_CUST0007,CUST0007,2026-05-02,debit,entertainment,1507,75040
TXN000037_CUST0007,CUST0007,2026-05-03,debit,p2p,2845,72195
TXN000038_CUST0007,CUST0007,2026-05-04,debit,p2p,639,71556
TXN000039_CUST0007,CUST0007,2026-05-05,debit,rent,8856,62700
TXN000040_CUST0007,CUST0007,2026-05-09,debit,utility_bill,1491,61209
TXN000041_CUST0007,CUST0007,2026-05-10,debit,groceries,3529,57680
TXN000042_CUST0007,CUST0007,2026-05-12,debit,entertainment,1853,55827
TXN000043_CUST0007,CUST0007,2026-05-15,debit,utility_bill,2826,53001
TXN000044_CUST0007,CUST0007,2026-05-20,debit,rent,5328,47673
TXN000045_CUST0007,CUST0007,2026-05-22,debit,entertainment,2620,45053
TXN000046_CUST0007,CUST0007,2026-05-25,debit,utility_bill,2864,42189
TXN000047_CUST0007,CUST0007,2026-05-26,debit,entertainment,402,41787
TXN000048_CUST0007,CUST0007,2026-05-31,debit,p2p,643,41144
TXN000049_CUST0007,CUST0007,2026-06-01,credit,salary,51489,92633
TXN000050_CUST0007,CUST0007,2026-06-01,debit,utility_bill,3571,89062
TXN000051_CUST0007,CUST0007,2026-06-02,debit,p2p,697,88365
TXN000052_CUST0007,CUST0007,2026-06-03,debit,entertainment,2800,85565
TXN000053_CUST0007,CUST0007,2026-06-04,debit,p2p,1721,83844
TXN000054_CUST0007,CUST0007,2026-06-05,debit,utility_bill,3399,80445
TXN000055_CUST0007,CUST0007,2026-06-09,debit,p2p,1314,79131
TXN000056_CUST0007,CUST0007,2026-06-14,debit,utility_bill,3385,75746
TXN000057_CUST0007,CUST0007,2026-06-15,debit,entertainment,3884,71862
TXN000058_CUST0007,CUST0007,2026-06-18,debit,p2p,3712,68150
TXN000059_CUST0007,CUST0007,2026-06-20,debit,groceries,2432,65718
TXN000060_CUST0007,CUST0007,2026-06-20,debit,rent,4274,61444
TXN000061_CUST0007,CUST0007,2026-06-21,debit,p2p,1087,60357
TXN000062_CUST0007,CUST0007,2026-06-28,debit,utility_bill,1422,58935
TXN000063_CUST0007,CUST0007,2026-07-01,credit,salary,53095,112030
TXN000064_CUST0007,CUST0007,2026-07-02,debit,entertainment,3400,108630
TXN000065_CUST0007,CUST0007,2026-07-03,debit,utility_bill,2095,106535
TXN000066_CUST0007,CUST0007,2026-07-04,debit,entertainment,1838,104697
TXN000067_CUST0007,CUST0007,2026-07-05,debit,groceries,3794,100903
TXN000068_CUST0007,CUST0007,2026-07-05,debit,rent,6695,94208
TXN000069_CUST0007,CUST0007,2026-07-06,debit,groceries,3673,90535
TXN000070_CUST0007,CUST0007,2026-07-08,debit,p2p,1469,89066
TXN000071_CUST0007,CUST0007,2026-07-10,debit,utility_bill,1937,87129
TXN000072_CUST0007,CUST0007,2026-07-11,debit,groceries,2640,84489
TXN000073_CUST0007,CUST0007,2026-07-20,debit,rent,3877,80612
TXN000074_CUST0007,CUST0007,2026-07-21,debit,utility_bill,1178,79434
TXN000075_CUST0007,CUST0007,2026-07-27,debit,groceries,603,78831
TXN000076_CUST0007,CUST0007,2026-07-31,debit,groceries,2151,76680
TXN000077_CUST0007,CUST0007,2026-08-01,credit,salary,51627,128307
TXN000078_CUST0007,CUST0007,2026-08-03,debit,groceries,505,127802
TXN000079_CUST0007,CUST0007,2026-08-04,debit,p2p,735,127067
TXN000080_CUST0007,CUST0007,2026-08-05,debit,groceries,1663,125404
TXN000081_CUST0007,CUST0007,2026-08-06,debit,p2p,773,124631
TXN000082_CUST0007,CUST0007,2026-08-08,debit,p2p,1962,122669
TXN000083_CUST0007,CUST0007,2026-08-09,debit,entertainment,582,122087
TXN000084_CUST0007,CUST0007,2026-08-10,debit,entertainment,1478,120609
TXN000085_CUST0007,CUST0007,2026-08-11,debit,p2p,2711,117898
TXN000086_CUST0007,CUST0007,2026-08-12,debit,groceries,751,117147
TXN000087_CUST0007,CUST0007,2026-08-17,debit,groceries,3843,113304
TXN000088_CUST0007,CUST0007,2026-08-23,debit,p2p,723,112581
TXN000089_CUST0007,CUST0007,2026-08-26,debit,utility_bill,892,111689
TXN000001_CUST0008,CUST0008,2026-03-07,debit,entertainment,2428,2080
TXN000002_CUST0008,CUST0008,2026-03-12,debit,groceries,582,1498
TXN000003_CUST0008,CUST0008,2026-03-22,credit,gig_payout,11253,12751
TXN000004_CUST0008,CUST0008,2026-03-22,debit,p2p,2163,10588
TXN000005_CUST0008,CUST0008,2026-03-24,debit,p2p,1964,8624
TXN000006_CUST0008,CUST0008,2026-03-25,debit,entertainment,515,8109
TXN000007_CUST0008,CUST0008,2026-03-26,debit,entertainment,2134,5975
TXN000008_CUST0008,CUST0008,2026-03-29,debit,entertainment,705,5270
TXN000009_CUST0008,CUST0008,2026-03-31,debit,utility_bill,386,4884
TXN000010_CUST0008,CUST0008,2026-04-05,debit,p2p,2152,2732
TXN000011_CUST0008,CUST0008,2026-04-07,debit,utility_bill,1209,1523
TXN000012_CUST0008,CUST0008,2026-04-14,credit,gig_payout,10868,12391
TXN000013_CUST0008,CUST0008,2026-04-15,credit,gig_payout,12230,24621
TXN000014_CUST0008,CUST0008,2026-04-16,debit,p2p,1401,23220
TXN000015_CUST0008,CUST0008,2026-04-20,debit,entertainment,569,22651
TXN000016_CUST0008,CUST0008,2026-04-20,debit,rent,9131,13520
TXN000017_CUST0008,CUST0008,2026-04-23,debit,p2p,1481,12039
TXN000018_CUST0008,CUST0008,2026-04-24,debit,p2p,921,11118
TXN000019_CUST0008,CUST0008,2026-04-30,debit,entertainment,1807,9311
TXN000020_CUST0008,CUST0008,2026-05-01,debit,utility_bill,1555,7756
TXN000021_CUST0008,CUST0008,2026-05-02,debit,entertainment,1618,6138
TXN000022_CUST0008,CUST0008,2026-05-05,debit,utility_bill,1209,4929
TXN000023_CUST0008,CUST0008,2026-05-08,debit,utility_bill,1407,3522
TXN000024_CUST0008,CUST0008,2026-05-11,debit,groceries,441,3081
TXN000025_CUST0008,CUST0008,2026-05-12,debit,groceries,1713,1368
TXN000026_CUST0008,CUST0008,2026-05-19,debit,groceries,169,1199
TXN000027_CUST0008,CUST0008,2026-05-20,debit,utility_bill,798,401
TXN000028_CUST0008,CUST0008,2026-05-26,credit,gig_payout,2811,3212
TXN000029_CUST0008,CUST0008,2026-05-28,debit,p2p,834,2378
TXN000030_CUST0008,CUST0008,2026-05-29,credit,gig_payout,3242,5620
TXN000031_CUST0008,CUST0008,2026-06-01,debit,entertainment,1621,3999
TXN000032_CUST0008,CUST0008,2026-06-02,debit,entertainment,228,3771
TXN000033_CUST0008,CUST0008,2026-06-05,debit,p2p,303,3468
TXN000034_CUST0008,CUST0008,2026-06-07,debit,groceries,230,3238
TXN000035_CUST0008,CUST0008,2026-06-08,credit,gig_payout,3970,7208
TXN000036_CUST0008,CUST0008,2026-06-09,debit,utility_bill,991,6217
TXN000037_CUST0008,CUST0008,2026-06-12,debit,utility_bill,1865,4352
TXN000038_CUST0008,CUST0008,2026-06-13,debit,groceries,1307,3045
TXN000039_CUST0008,CUST0008,2026-06-14,debit,utility_bill,968,2077
TXN000040_CUST0008,CUST0008,2026-06-17,debit,entertainment,1000,1077
TXN000041_CUST0008,CUST0008,2026-06-19,debit,groceries,602,475
TXN000042_CUST0008,CUST0008,2026-07-05,credit,gig_payout,12227,12702
TXN000043_CUST0008,CUST0008,2026-07-12,credit,gig_payout,9567,22269
TXN000044_CUST0008,CUST0008,2026-07-12,debit,utility_bill,1535,20734
TXN000045_CUST0008,CUST0008,2026-07-19,credit,gig_payout,12467,33201
TXN000046_CUST0008,CUST0008,2026-07-20,debit,rent,11055,22146
TXN000047_CUST0008,CUST0008,2026-07-21,debit,p2p,356,21790
TXN000048_CUST0008,CUST0008,2026-07-24,credit,gig_payout,7379,29169
TXN000049_CUST0008,CUST0008,2026-07-25,credit,gig_payout,7942,37111
TXN000050_CUST0008,CUST0008,2026-07-25,debit,entertainment,222,36889
TXN000051_CUST0008,CUST0008,2026-07-26,credit,gig_payout,7048,43937
TXN000052_CUST0008,CUST0008,2026-07-27,credit,gig_payout,3711,47648
TXN000053_CUST0008,CUST0008,2026-07-28,debit,utility_bill,2018,45630
TXN000054_CUST0008,CUST0008,2026-07-30,credit,gig_payout,5082,50712
TXN000055_CUST0008,CUST0008,2026-08-02,debit,utility_bill,158,50554
TXN000056_CUST0008,CUST0008,2026-08-04,debit,p2p,585,49969
TXN000057_CUST0008,CUST0008,2026-08-05,credit,gig_payout,4472,54441
TXN000058_CUST0008,CUST0008,2026-08-05,debit,entertainment,588,53853
TXN000059_CUST0008,CUST0008,2026-08-05,debit,rent,6209,47644
TXN000060_CUST0008,CUST0008,2026-08-09,credit,gig_payout,7070,54714
TXN000061_CUST0008,CUST0008,2026-08-14,debit,entertainment,2128,52586
TXN000062_CUST0008,CUST0008,2026-08-18,credit,gig_payout,9593,62179
TXN000063_CUST0008,CUST0008,2026-08-22,debit,utility_bill,715,61464
TXN000064_CUST0008,CUST0008,2026-08-24,debit,p2p,2417,59047
TXN000065_CUST0008,CUST0008,2026-08-25,debit,p2p,1564,57483
TXN000066_CUST0008,CUST0008,2026-08-26,debit,utility_bill,2213,55270
TXN000001_CUST0009,CUST0009,2026-03-01,debit,p2p,2703,560
TXN000002_CUST0009,CUST0009,2026-03-03,credit,salary,35563,36123
TXN000003_CUST0009,CUST0009,2026-03-04,debit,p2p,3994,32129
TXN000004_CUST0009,CUST0009,2026-03-06,debit,groceries,1960,30169
TXN000005_CUST0009,CUST0009,2026-03-07,debit,groceries,1218,28951
TXN000006_CUST0009,CUST0009,2026-03-08,debit,utility_bill,1573,27378
TXN000007_CUST0009,CUST0009,2026-03-10,debit,groceries,3228,24150
TXN000008_CUST0009,CUST0009,2026-03-12,debit,groceries,1869,22281
TXN000009_CUST0009,CUST0009,2026-03-14,debit,utility_bill,3440,18841
TXN000010_CUST0009,CUST0009,2026-03-20,debit,rent,9251,9590
TXN000011_CUST0009,CUST0009,2026-03-26,debit,p2p,1231,8359
TXN000012_CUST0009,CUST0009,2026-04-03,credit,salary,35824,44183
TXN000013_CUST0009,CUST0009,2026-04-03,debit,utility_bill,3579,40604
TXN000014_CUST0009,CUST0009,2026-04-05,debit,entertainment,1126,39478
TXN000015_CUST0009,CUST0009,2026-04-06,debit,utility_bill,3410,36068
TXN000016_CUST0009,CUST0009,2026-04-07,debit,entertainment,566,35502
TXN000017_CUST0009,CUST0009,2026-04-08,debit,p2p,932,34570
TXN000018_CUST0009,CUST0009,2026-04-09,debit,p2p,423,34147
TXN000019_CUST0009,CUST0009,2026-04-10,debit,utility_bill,563,33584
TXN000020_CUST0009,CUST0009,2026-04-11,debit,p2p,2844,30740
TXN000021_CUST0009,CUST0009,2026-04-12,debit,p2p,2409,28331
TXN000022_CUST0009,CUST0009,2026-04-15,debit,p2p,2552,25779
TXN000023_CUST0009,CUST0009,2026-04-16,debit,utility_bill,2532,23247
TXN000024_CUST0009,CUST0009,2026-04-17,debit,utility_bill,2103,21144
TXN000025_CUST0009,CUST0009,2026-04-23,debit,entertainment,2699,18445
TXN000026_CUST0009,CUST0009,2026-04-26,debit,p2p,2225,16220
TXN000027_CUST0009,CUST0009,2026-04-27,debit,utility_bill,563,15657
TXN000028_CUST0009,CUST0009,2026-05-03,credit,salary,35520,51177
TXN000029_CUST0009,CUST0009,2026-05-03,debit,p2p,2506,48671
TXN000030_CUST0009,CUST0009,2026-05-05,debit,groceries,1614,47057
TXN000031_CUST0009,CUST0009,2026-05-06,debit,groceries,793,46264
TXN000032_CUST0009,CUST0009,2026-05-07,debit,groceries,2967,43297
TXN000033_CUST0009,CUST0009,2026-05-08,debit,utility_bill,3942,39355
TXN000034_CUST0009,CUST0009,2026-05-11,debit,entertainment,3048,36307
TXN000035_CUST0009,CUST0009,2026-05-13,debit,utility_bill,497,35810
TXN000036_CUST0009,CUST0009,2026-05-16,debit,groceries,1129,34681
TXN000037_CUST0009,CUST0009,2026-05-20,debit,p2p,2069,32612
TXN000038_CUST0009,CUST0009,2026-05-20,debit,rent,9626,22986
TXN000039_CUST0009,CUST0009,2026-05-22,debit,groceries,2590,20396
TXN000040_CUST0009,CUST0009,2026-05-23,debit,groceries,3496,16900
TXN000041_CUST0009,CUST0009,2026-05-25,debit,groceries,1865,15035
TXN000042_CUST0009,CUST0009,2026-05-27,debit,p2p,2884,12151
TXN000043_CUST0009,CUST0009,2026-05-28,debit,entertainment,1962,10189
TXN000044_CUST0009,CUST0009,2026-06-02,debit,entertainment,3663,6526
TXN000045_CUST0009,CUST0009,2026-06-03,credit,salary,35884,42410
TXN000046_CUST0009,CUST0009,2026-06-03,debit,utility_bill,1620,40790
TXN000047_CUST0009,CUST0009,2026-06-07,debit,groceries,2667,38123
TXN000048_CUST0009,CUST0009,2026-06-09,debit,groceries,420,37703
TXN000049_CUST0009,CUST0009,2026-06-10,debit,entertainment,2600,35103
TXN000050_CUST0009,CUST0009,2026-06-11,debit,groceries,1648,33455
TXN000051_CUST0009,CUST0009,2026-06-12,debit,p2p,1267,32188
TXN000052_CUST0009,CUST0009,2026-06-13,debit,utility_bill,1059,31129
TXN000053_CUST0009,CUST0009,2026-06-14,debit,p2p,1195,29934
TXN000054_CUST0009,CUST0009,2026-06-15,debit,groceries,3887,26047
TXN000055_CUST0009,CUST0009,2026-06-20,debit,groceries,1426,24621
TXN000056_CUST0009,CUST0009,2026-06-20,debit,rent,10982,13639
TXN000057_CUST0009,CUST0009,2026-06-24,debit,p2p,2937,10702
TXN000058_CUST0009,CUST0009,2026-06-25,debit,utility_bill,1701,9001
TXN000059_CUST0009,CUST0009,2026-06-30,debit,p2p,3708,5293
TXN000060_CUST0009,CUST0009,2026-07-03,credit,salary,34760,40053
TXN000061_CUST0009,CUST0009,2026-07-03,debit,utility_bill,3317,36736
TXN000062_CUST0009,CUST0009,2026-07-05,debit,p2p,950,35786
TXN000063_CUST0009,CUST0009,2026-07-06,debit,entertainment,2295,33491
TXN000064_CUST0009,CUST0009,2026-07-07,debit,p2p,2394,31097
TXN000065_CUST0009,CUST0009,2026-07-08,debit,utility_bill,3044,28053
TXN000066_CUST0009,CUST0009,2026-07-09,debit,p2p,3917,24136
TXN000067_CUST0009,CUST0009,2026-07-12,debit,groceries,3379,20757
TXN000068_CUST0009,CUST0009,2026-07-13,debit,groceries,3879,16878
TXN000069_CUST0009,CUST0009,2026-07-15,debit,entertainment,3550,13328
TXN000070_CUST0009,CUST0009,2026-07-20,debit,rent,5435,7893
TXN000071_CUST0009,CUST0009,2026-07-22,debit,p2p,948,6945
TXN000072_CUST0009,CUST0009,2026-07-31,debit,utility_bill,2227,4718
TXN000073_CUST0009,CUST0009,2026-08-01,debit,utility_bill,3414,1304
TXN000074_CUST0009,CUST0009,2026-08-03,credit,salary,36085,37389
TXN000075_CUST0009,CUST0009,2026-08-03,debit,entertainment,1349,36040
TXN000076_CUST0009,CUST0009,2026-08-04,debit,p2p,1358,34682
TXN000077_CUST0009,CUST0009,2026-08-05,debit,utility_bill,2521,32161
TXN000078_CUST0009,CUST0009,2026-08-06,debit,entertainment,2262,29899
TXN000079_CUST0009,CUST0009,2026-08-08,debit,p2p,822,29077
TXN000080_CUST0009,CUST0009,2026-08-10,debit,p2p,3819,25258
TXN000081_CUST0009,CUST0009,2026-08-12,debit,utility_bill,1942,23316
TXN000082_CUST0009,CUST0009,2026-08-20,debit,rent,8653,14663
TXN000083_CUST0009,CUST0009,2026-08-25,debit,utility_bill,1342,13321
TXN000084_CUST0009,CUST0009,2026-08-26,debit,p2p,1266,12055
