attempt_id,mandate_id,customer_id,merchant_name,scheduled_date,attempt_date,attempt_number,amount_required,balance_at_attempt,status,failure_reason,ground_truth_retry_date,ground_truth_recoverable
ATMPT00817,MNDT00126,CUST0068,Spotify Premium,2026-08-03,2026-08-03,1,119,338017,SUCCESS,,,FALSE
ATMPT00818,MNDT00127,CUST0068,SIP - Mutual Fund,2026-03-23,2026-03-23,1,5000,90344,FAILED,BANK_DECLINED,2026-03-24,TRUE
ATMPT00819,MNDT00127,CUST0068,SIP - Mutual Fund,2026-03-23,2026-03-25,2,5000,88883,SUCCESS,,,
ATMPT00820,MNDT00127,CUST0068,SIP - Mutual Fund,2026-04-23,2026-04-23,1,5000,152641,SUCCESS,,,FALSE
ATMPT00821,MNDT00127,CUST0068,SIP - Mutual Fund,2026-05-23,2026-05-23,1,5000,217455,SUCCESS,,,FALSE
ATMPT00822,MNDT00127,CUST0068,SIP - Mutual Fund,2026-06-23,2026-06-23,1,5000,276488,FAILED,BANK_DECLINED,2026-06-24,TRUE
ATMPT00823,MNDT00127,CUST0068,SIP - Mutual Fund,2026-06-23,2026-06-25,2,5000,274179,SUCCESS,,,
ATMPT00824,MNDT00127,CUST0068,SIP - Mutual Fund,2026-07-23,2026-07-23,1,5000,346358,SUCCESS,,,FALSE
ATMPT00825,MNDT00127,CUST0068,SIP - Mutual Fund,2026-08-23,2026-08-23,1,5000,407829,SUCCESS,,,FALSE
ATMPT00826,MNDT00128,CUST0069,Netflix,2026-03-06,2026-03-06,1,199,3217,FAILED,TECHNICAL_FAILURE,2026-03-07,TRUE
ATMPT00827,MNDT00128,CUST0069,Netflix,2026-03-06,2026-03-08,2,199,70265,SUCCESS,,,
ATMPT00828,MNDT00128,CUST0069,Netflix,2026-04-06,2026-04-06,1,199,86143,SUCCESS,,,FALSE
ATMPT00829,MNDT00128,CUST0069,Netflix,2026-05-06,2026-05-06,1,199,87131,SUCCESS,,,FALSE
ATMPT00830,MNDT00128,CUST0069,Netflix,2026-06-06,2026-06-06,1,199,116506,SUCCESS,,,FALSE
ATMPT00831,MNDT00128,CUST0069,Netflix,2026-07-06,2026-07-06,1,199,144608,SUCCESS,,,FALSE
ATMPT00832,MNDT00128,CUST0069,Netflix,2026-08-06,2026-08-06,1,199,154989,SUCCESS,,,FALSE
ATMPT00833,MNDT00129,CUST0069,Jio Fiber,2026-03-12,2026-03-12,1,999,67404,SUCCESS,,,FALSE
ATMPT00834,MNDT00129,CUST0069,Jio Fiber,2026-04-12,2026-04-12,1,999,113940,SUCCESS,,,FALSE
ATMPT00835,MNDT00129,CUST0069,Jio Fiber,2026-05-12,2026-05-12,1,999,83875,SUCCESS,,,FALSE
ATMPT00836,MNDT00129,CUST0069,Jio Fiber,2026-06-12,2026-06-12,1,999,143149,SUCCESS,,,FALSE
ATMPT00837,MNDT00129,CUST0069,Jio Fiber,2026-07-12,2026-07-12,1,999,140208,SUCCESS,,,FALSE
ATMPT00838,MNDT00129,CUST0069,Jio Fiber,2026-08-12,2026-08-12,1,999,205578,SUCCESS,,,FALSE
ATMPT00839,MNDT00130,CUST0070,Cult.fit Gym,2026-03-13,2026-03-13,1,1499,80245,SUCCESS,,,FALSE
ATMPT00840,MNDT00130,CUST0070,Cult.fit Gym,2026-04-13,2026-04-13,1,1499,132318,SUCCESS,,,FALSE
ATMPT00841,MNDT00130,CUST0070,Cult.fit Gym,2026-05-13,2026-05-13,1,1499,183069,SUCCESS,,,FALSE
ATMPT00842,MNDT00130,CUST0070,Cult.fit Gym,2026-06-13,2026-06-13,1,1499,235521,SUCCESS,,,FALSE
ATMPT00843,MNDT00130,CUST0070,Cult.fit Gym,2026-07-13,2026-07-13,1,1499,290624,SUCCESS,,,FALSE
ATMPT00844,MNDT00130,CUST0070,Cult.fit Gym,2026-08-13,2026-08-13,1,1499,332304,SUCCESS,,,FALSE
ATMPT00845,MNDT00131,CUST0071,SIP - Mutual Fund,2026-03-02,2026-03-02,1,5000,5401,SUCCESS,,,FALSE
ATMPT00846,MNDT00131,CUST0071,SIP - Mutual Fund,2026-04-02,2026-04-02,1,5000,16839,SUCCESS,,,FALSE
ATMPT00847,MNDT00131,CUST0071,SIP - Mutual Fund,2026-05-02,2026-05-02,1,5000,26951,SUCCESS,,,FALSE
ATMPT00848,MNDT00131,CUST0071,SIP - Mutual Fund,2026-06-02,2026-06-02,1,5000,51146,SUCCESS,,,FALSE
ATMPT00849,MNDT00131,CUST0071,SIP - Mutual Fund,2026-07-02,2026-07-02,1,5000,62426,SUCCESS,,,FALSE
ATMPT00850,MNDT00131,CUST0071,SIP - Mutual Fund,2026-08-02,2026-08-02,1,5000,85887,SUCCESS,,,FALSE
ATMPT00851,MNDT00132,CUST0072,SIP - Mutual Fund,2026-03-11,2026-03-11,1,5000,26592,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00852,MNDT00133,CUST0072,Spotify Premium,2026-03-20,2026-03-20,1,119,12402,FAILED,BANK_DECLINED,2026-03-21,TRUE
ATMPT00853,MNDT00133,CUST0072,Spotify Premium,2026-03-20,2026-03-22,2,119,12402,SUCCESS,,,
ATMPT00854,MNDT00133,CUST0072,Spotify Premium,2026-04-20,2026-04-20,1,119,35830,SUCCESS,,,FALSE
ATMPT00855,MNDT00133,CUST0072,Spotify Premium,2026-05-20,2026-05-20,1,119,52796,SUCCESS,,,FALSE
ATMPT00856,MNDT00133,CUST0072,Spotify Premium,2026-06-20,2026-06-20,1,119,70916,SUCCESS,,,FALSE
ATMPT00857,MNDT00133,CUST0072,Spotify Premium,2026-07-20,2026-07-20,1,119,86357,SUCCESS,,,FALSE
ATMPT00858,MNDT00133,CUST0072,Spotify Premium,2026-08-20,2026-08-20,1,119,95208,SUCCESS,,,FALSE
ATMPT00859,MNDT00134,CUST0073,Jio Fiber,2026-03-12,2026-03-12,1,999,81674,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00860,MNDT00135,CUST0074,Netflix,2026-03-03,2026-03-03,1,43540,95273,SUCCESS,,,FALSE
ATMPT00861,MNDT00135,CUST0074,Netflix,2026-04-03,2026-04-03,1,43540,147339,SUCCESS,,,FALSE
ATMPT00862,MNDT00135,CUST0074,Netflix,2026-05-03,2026-05-03,1,43540,197925,SUCCESS,,,FALSE
ATMPT00863,MNDT00135,CUST0074,Netflix,2026-06-03,2026-06-03,1,43540,260056,FAILED,TECHNICAL_FAILURE,2026-06-04,TRUE
ATMPT00864,MNDT00135,CUST0074,Netflix,2026-06-03,2026-06-05,2,43540,259449,SUCCESS,,,
ATMPT00865,MNDT00135,CUST0074,Netflix,2026-07-03,2026-07-03,1,43540,324414,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00866,MNDT00135,CUST0074,Netflix,2026-07-03,2026-07-05,2,43540,321982,SUCCESS,,,
ATMPT00867,MNDT00135,CUST0074,Netflix,2026-08-03,2026-08-03,1,43540,389668,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00868,MNDT00135,CUST0074,Netflix,2026-08-03,2026-08-05,2,43540,389668,SUCCESS,,,
ATMPT00869,MNDT00136,CUST0074,Health Insurance,2026-03-10,2026-03-10,1,1850,86995,SUCCESS,,,FALSE
ATMPT00870,MNDT00136,CUST0074,Health Insurance,2026-04-10,2026-04-10,1,1850,131066,SUCCESS,,,FALSE
ATMPT00871,MNDT00136,CUST0074,Health Insurance,2026-05-10,2026-05-10,1,1850,188300,FAILED,BANK_DECLINED,2026-05-11,TRUE
ATMPT00872,MNDT00136,CUST0074,Health Insurance,2026-05-10,2026-05-12,2,1850,187937,SUCCESS,,,
ATMPT00873,MNDT00136,CUST0074,Health Insurance,2026-06-10,2026-06-10,1,1850,258413,SUCCESS,,,FALSE
ATMPT00874,MNDT00136,CUST0074,Health Insurance,2026-07-10,2026-07-10,1,1850,318486,SUCCESS,,,FALSE
ATMPT00875,MNDT00136,CUST0074,Health Insurance,2026-08-10,2026-08-10,1,1850,385135,SUCCESS,,,FALSE
ATMPT00876,MNDT00137,CUST0075,Bike Loan EMI,2026-03-15,2026-03-15,1,3200,59906,SUCCESS,,,FALSE
ATMPT00877,MNDT00137,CUST0075,Bike Loan EMI,2026-04-15,2026-04-15,1,3200,108453,SUCCESS,,,FALSE
ATMPT00878,MNDT00137,CUST0075,Bike Loan EMI,2026-05-15,2026-05-15,1,3200,136678,SUCCESS,,,FALSE
ATMPT00879,MNDT00137,CUST0075,Bike Loan EMI,2026-06-15,2026-06-15,1,3200,160480,SUCCESS,,,FALSE
ATMPT00880,MNDT00137,CUST0075,Bike Loan EMI,2026-07-15,2026-07-15,1,3200,199650,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00881,MNDT00137,CUST0075,Bike Loan EMI,2026-07-15,2026-07-17,2,3200,196936,SUCCESS,,,
ATMPT00882,MNDT00137,CUST0075,Bike Loan EMI,2026-08-15,2026-08-15,1,3200,239056,SUCCESS,,,FALSE
ATMPT00883,MNDT00138,CUST0076,Zomato Gold,2026-03-01,2026-03-01,1,299,103988,FAILED,MANDATE_REVOKED,,FALSE
ATMPT00884,MNDT00139,CUST0076,Cult.fit Gym,2026-03-03,2026-03-03,1,1499,103988,SUCCESS,,,FALSE
ATMPT00885,MNDT00139,CUST0076,Cult.fit Gym,2026-04-03,2026-04-03,1,1499,165345,SUCCESS,,,FALSE
ATMPT00886,MNDT00139,CUST0076,Cult.fit Gym,2026-05-03,2026-05-03,1,1499,236294,SUCCESS,,,FALSE
ATMPT00887,MNDT00139,CUST0076,Cult.fit Gym,2026-06-03,2026-06-03,1,1499,289348,SUCCESS,,,FALSE
ATMPT00888,MNDT00139,CUST0076,Cult.fit Gym,2026-07-03,2026-07-03,1,1499,351778,SUCCESS,,,FALSE
ATMPT00889,MNDT00139,CUST0076,Cult.fit Gym,2026-08-03,2026-08-03,1,1499,404910,SUCCESS,,,FALSE
ATMPT00890,MNDT00140,CUST0077,LIC Premium,2026-03-17,2026-03-17,1,2499,61449,SUCCESS,,,FALSE
ATMPT00891,MNDT00140,CUST0077,LIC Premium,2026-04-17,2026-04-17,1,2499,90677,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00892,MNDT00140,CUST0077,LIC Premium,2026-04-17,2026-04-19,2,2499,89411,SUCCESS,,,
ATMPT00893,MNDT00140,CUST0077,LIC Premium,2026-05-17,2026-05-17,1,2499,124571,SUCCESS,,,FALSE
ATMPT00894,MNDT00140,CUST0077,LIC Premium,2026-06-17,2026-06-17,1,2499,153214,SUCCESS,,,FALSE
ATMPT00895,MNDT00140,CUST0077,LIC Premium,2026-07-17,2026-07-17,1,2499,184018,SUCCESS,,,FALSE
ATMPT00896,MNDT00140,CUST0077,LIC Premium,2026-08-17,2026-08-17,1,2499,216238,SUCCESS,,,FALSE
ATMPT00897,MNDT00141,CUST0077,Health Insurance,2026-03-05,2026-03-05,1,1850,8493,SUCCESS,,,FALSE
ATMPT00898,MNDT00141,CUST0077,Health Insurance,2026-04-05,2026-04-05,1,1850,36650,SUCCESS,,,FALSE
ATMPT00899,MNDT00141,CUST0077,Health Insurance,2026-05-05,2026-05-05,1,1850,74171,SUCCESS,,,FALSE
ATMPT00900,MNDT00141,CUST0077,Health Insurance,2026-06-05,2026-06-05,1,1850,104884,SUCCESS,,,FALSE
ATMPT00901,MNDT00141,CUST0077,Health Insurance,2026-07-05,2026-07-05,1,1850,131654,SUCCESS,,,FALSE
ATMPT00902,MNDT00141,CUST0077,Health Insurance,2026-08-05,2026-08-05,1,1850,163960,SUCCESS,,,FALSE
ATMPT00903,MNDT00142,CUST0078,Health Insurance,2026-03-01,2026-03-01,1,1850,6957,SUCCESS,,,FALSE
ATMPT00904,MNDT00142,CUST0078,Health Insurance,2026-04-01,2026-04-01,1,1850,24119,SUCCESS,,,FALSE
ATMPT00905,MNDT00142,CUST0078,Health Insurance,2026-05-01,2026-05-01,1,1850,38568,SUCCESS,,,FALSE
ATMPT00906,MNDT00142,CUST0078,Health Insurance,2026-06-01,2026-06-01,1,1850,56632,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00907,MNDT00142,CUST0078,Health Insurance,2026-06-01,2026-06-03,2,1850,92946,SUCCESS,,,
ATMPT00908,MNDT00142,CUST0078,Health Insurance,2026-07-01,2026-07-01,1,1850,64706,SUCCESS,,,FALSE
ATMPT00909,MNDT00142,CUST0078,Health Insurance,2026-08-01,2026-08-01,1,1850,73133,SUCCESS,,,FALSE
ATMPT00910,MNDT00143,CUST0079,Spotify Premium,2026-03-01,2026-03-01,1,119,4833,SUCCESS,,,FALSE
ATMPT00911,MNDT00143,CUST0079,Spotify Premium,2026-04-01,2026-04-01,1,119,34819,SUCCESS,,,FALSE
ATMPT00912,MNDT00143,CUST0079,Spotify Premium,2026-05-01,2026-05-01,1,119,48386,SUCCESS,,,FALSE
ATMPT00913,MNDT00143,CUST0079,Spotify Premium,2026-06-01,2026-06-01,1,119,68212,SUCCESS,,,FALSE
ATMPT00914,MNDT00143,CUST0079,Spotify Premium,2026-07-01,2026-07-01,1,119,89165,SUCCESS,,,FALSE
ATMPT00915,MNDT00143,CUST0079,Spotify Premium,2026-08-01,2026-08-01,1,119,100316,SUCCESS,,,FALSE
ATMPT00916,MNDT00144,CUST0080,Jio Fiber,2026-03-02,2026-03-02,1,999,9095,SUCCESS,,,FALSE
ATMPT00917,MNDT00144,CUST0080,Jio Fiber,2026-04-02,2026-04-02,1,999,78935,SUCCESS,,,FALSE
ATMPT00918,MNDT00144,CUST0080,Jio Fiber,2026-05-02,2026-05-02,1,999,141735,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00919,MNDT00144,CUST0080,Jio Fiber,2026-05-02,2026-05-04,2,999,141735,SUCCESS,,,
ATMPT00920,MNDT00144,CUST0080,Jio Fiber,2026-06-02,2026-06-02,1,999,207115,SUCCESS,,,FALSE
ATMPT00921,MNDT00144,CUST0080,Jio Fiber,2026-07-02,2026-07-02,1,999,285000,SUCCESS,,,FALSE
ATMPT00922,MNDT00144,CUST0080,Jio Fiber,2026-08-02,2026-08-02,1,999,338925,SUCCESS,,,FALSE
ATMPT00923,MNDT00145,CUST0080,SIP - Mutual Fund,2026-03-09,2026-03-09,1,5000,3643,FAILED,INSUFFICIENT_BALANCE,2026-03-16,TRUE
ATMPT00924,MNDT00145,CUST0080,SIP - Mutual Fund,2026-03-09,2026-03-11,2,5000,3643,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00925,MNDT00145,CUST0080,SIP - Mutual Fund,2026-03-09,2026-03-13,3,5000,3643,FAILED,INSUFFICIENT_BALANCE,,
ATMPT00926,MNDT00145,CUST0080,SIP - Mutual Fund,2026-04-09,2026-04-09,1,5000,78698,SUCCESS,,,FALSE
ATMPT00927,MNDT00145,CUST0080,SIP - Mutual Fund,2026-05-09,2026-05-09,1,5000,131956,SUCCESS,,,FALSE
ATMPT00928,MNDT00145,CUST0080,SIP - Mutual Fund,2026-06-09,2026-06-09,1,5000,203365,SUCCESS,,,FALSE
ATMPT00929,MNDT00145,CUST0080,SIP - Mutual Fund,2026-07-09,2026-07-09,1,5000,269752,SUCCESS,,,FALSE
ATMPT00930,MNDT00145,CUST0080,SIP - Mutual Fund,2026-08-09,2026-08-09,1,5000,321976,SUCCESS,,,FALSE
ATMPT00931,MNDT00146,CUST0080,Netflix,2026-03-05,2026-03-05,1,199,5844,SUCCESS,,,FALSE
ATMPT00932,MNDT00146,CUST0080,Netflix,2026-04-05,2026-04-05,1,199,78935,SUCCESS,,,FALSE
ATMPT00933,MNDT00146,CUST0080,Netflix,2026-05-05,2026-05-05,1,199,135974,SUCCESS,,,FALSE
ATMPT00934,MNDT00146,CUST0080,Netflix,2026-06-05,2026-06-05,1,199,207115,SUCCESS,,,FALSE
ATMPT00935,MNDT00146,CUST0080,Netflix,2026-07-05,2026-07-05,1,199,269752,SUCCESS,,,FALSE
ATMPT00936,MNDT00146,CUST0080,Netflix,2026-08-05,2026-08-05,1,199,328032,SUCCESS,,,FALSE
ATMPT00937,MNDT00147,CUST0081,SIP - Mutual Fund,2026-03-08,2026-03-08,1,5000,8483,SUCCESS,,,FALSE
ATMPT00938,MNDT00147,CUST0081,SIP - Mutual Fund,2026-04-08,2026-04-08,1,5000,40526,SUCCESS,,,FALSE
ATMPT00939,MNDT00147,CUST0081,SIP - Mutual Fund,2026-05-08,2026-05-08,1,5000,120422,SUCCESS,,,FALSE
ATMPT00940,MNDT00147,CUST0081,SIP - Mutual Fund,2026-06-08,2026-06-08,1,5000,143823,SUCCESS,,,FALSE
ATMPT00941,MNDT00147,CUST0081,SIP - Mutual Fund,2026-07-08,2026-07-08,1,5000,166029,SUCCESS,,,FALSE
ATMPT00942,MNDT00147,CUST0081,SIP - Mutual Fund,2026-08-08,2026-08-08,1,5000,221786,SUCCESS,,,FALSE
ATMPT00943,MNDT00148,CUST0081,LIC Premium,2026-03-13,2026-03-13,1,2499,6080,FAILED,TECHNICAL_FAILURE,2026-03-14,TRUE
ATMPT00944,MNDT00148,CUST0081,LIC Premium,2026-03-13,2026-03-15,2,2499,5000,SUCCESS,,,
ATMPT00945,MNDT00148,CUST0081,LIC Premium,2026-04-13,2026-04-13,1,2499,38575,SUCCESS,,,FALSE
ATMPT00946,MNDT00148,CUST0081,LIC Premium,2026-05-13,2026-05-13,1,2499,120422,SUCCESS,,,FALSE
ATMPT00947,MNDT00148,CUST0081,LIC Premium,2026-06-13,2026-06-13,1,2499,141980,SUCCESS,,,FALSE
ATMPT00948,MNDT00148,CUST0081,LIC Premium,2026-07-13,2026-07-13,1,2499,208696,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00949,MNDT00148,CUST0081,LIC Premium,2026-07-13,2026-07-15,2,2499,207782,SUCCESS,,,
ATMPT00950,MNDT00148,CUST0081,LIC Premium,2026-08-13,2026-08-13,1,2499,221786,SUCCESS,,,FALSE
ATMPT00951,MNDT00149,CUST0081,Cult.fit Gym,2026-03-24,2026-03-24,1,1499,2565,SUCCESS,,,FALSE
ATMPT00952,MNDT00149,CUST0081,Cult.fit Gym,2026-04-24,2026-04-24,1,1499,87768,SUCCESS,,,FALSE
ATMPT00953,MNDT00149,CUST0081,Cult.fit Gym,2026-05-24,2026-05-24,1,1499,148596,SUCCESS,,,FALSE
ATMPT00954,MNDT00149,CUST0081,Cult.fit Gym,2026-06-24,2026-06-24,1,1499,159126,SUCCESS,,,FALSE
ATMPT00955,MNDT00149,CUST0081,Cult.fit Gym,2026-07-24,2026-07-24,1,1499,195407,SUCCESS,,,FALSE
ATMPT00956,MNDT00149,CUST0081,Cult.fit Gym,2026-08-24,2026-08-24,1,1499,291271,SUCCESS,,,FALSE
ATMPT00957,MNDT00150,CUST0082,Bike Loan EMI,2026-03-13,2026-03-13,1,3200,26622,SUCCESS,,,FALSE
ATMPT00958,MNDT00150,CUST0082,Bike Loan EMI,2026-04-13,2026-04-13,1,3200,57025,SUCCESS,,,FALSE
ATMPT00959,MNDT00150,CUST0082,Bike Loan EMI,2026-05-13,2026-05-13,1,3200,81624,SUCCESS,,,FALSE
ATMPT00960,MNDT00150,CUST0082,Bike Loan EMI,2026-06-13,2026-06-13,1,3200,87202,SUCCESS,,,FALSE
ATMPT00961,MNDT00150,CUST0082,Bike Loan EMI,2026-07-13,2026-07-13,1,3200,105670,SUCCESS,,,FALSE
ATMPT00962,MNDT00150,CUST0082,Bike Loan EMI,2026-08-13,2026-08-13,1,3200,125176,SUCCESS,,,FALSE
ATMPT00963,MNDT00151,CUST0083,Health Insurance,2026-03-09,2026-03-09,1,1850,9760,SUCCESS,,,FALSE
ATMPT00964,MNDT00151,CUST0083,Health Insurance,2026-04-09,2026-04-09,1,1850,17660,SUCCESS,,,FALSE
ATMPT00965,MNDT00151,CUST0083,Health Insurance,2026-05-09,2026-05-09,1,1850,16391,SUCCESS,,,FALSE
ATMPT00966,MNDT00151,CUST0083,Health Insurance,2026-06-09,2026-06-09,1,1850,29252,FAILED,TECHNICAL_FAILURE,2026-06-10,TRUE
ATMPT00967,MNDT00151,CUST0083,Health Insurance,2026-06-09,2026-06-11,2,1850,29252,SUCCESS,,,
ATMPT00968,MNDT00151,CUST0083,Health Insurance,2026-07-09,2026-07-09,1,1850,16662,SUCCESS,,,FALSE
ATMPT00969,MNDT00151,CUST0083,Health Insurance,2026-08-09,2026-08-09,1,1850,21756,SUCCESS,,,FALSE
ATMPT00970,MNDT00152,CUST0084,SIP - Mutual Fund,2026-03-27,2026-03-27,1,5000,42261,SUCCESS,,,FALSE
ATMPT00971,MNDT00152,CUST0084,SIP - Mutual Fund,2026-04-27,2026-04-27,1,5000,86359,SUCCESS,,,FALSE
ATMPT00972,MNDT00152,CUST0084,SIP - Mutual Fund,2026-05-27,2026-05-27,1,5000,111495,SUCCESS,,,FALSE
ATMPT00973,MNDT00152,CUST0084,SIP - Mutual Fund,2026-06-27,2026-06-27,1,5000,140197,SUCCESS,,,FALSE
ATMPT00974,MNDT00152,CUST0084,SIP - Mutual Fund,2026-07-27,2026-07-27,1,5000,192904,SUCCESS,,,FALSE
ATMPT00975,MNDT00152,CUST0084,SIP - Mutual Fund,2026-08-27,2026-08-27,1,5000,238565,SUCCESS,,,FALSE
ATMPT00976,MNDT00153,CUST0085,Cult.fit Gym,2026-03-01,2026-03-01,1,1499,64474,SUCCESS,,,FALSE
ATMPT00977,MNDT00153,CUST0085,Cult.fit Gym,2026-04-01,2026-04-01,1,1499,110978,SUCCESS,,,FALSE
ATMPT00978,MNDT00153,CUST0085,Cult.fit Gym,2026-05-01,2026-05-01,1,1499,130986,SUCCESS,,,FALSE
ATMPT00979,MNDT00153,CUST0085,Cult.fit Gym,2026-06-01,2026-06-01,1,1499,171380,SUCCESS,,,FALSE
ATMPT00980,MNDT00153,CUST0085,Cult.fit Gym,2026-07-01,2026-07-01,1,1499,215344,SUCCESS,,,FALSE
ATMPT00981,MNDT00153,CUST0085,Cult.fit Gym,2026-08-01,2026-08-01,1,1499,264984,SUCCESS,,,FALSE
ATMPT00982,MNDT00154,CUST0086,Spotify Premium,2026-03-01,2026-03-01,1,119,33890,SUCCESS,,,FALSE
ATMPT00983,MNDT00154,CUST0086,Spotify Premium,2026-04-01,2026-04-01,1,119,40304,SUCCESS,,,FALSE
ATMPT00984,MNDT00154,CUST0086,Spotify Premium,2026-05-01,2026-05-01,1,119,34073,SUCCESS,,,FALSE
ATMPT00985,MNDT00154,CUST0086,Spotify Premium,2026-06-01,2026-06-01,1,119,50845,SUCCESS,,,FALSE
ATMPT00986,MNDT00154,CUST0086,Spotify Premium,2026-07-01,2026-07-01,1,119,60710,FAILED,TECHNICAL_FAILURE,2026-07-02,TRUE
ATMPT00987,MNDT00154,CUST0086,Spotify Premium,2026-07-01,2026-07-03,2,119,59101,SUCCESS,,,
ATMPT00988,MNDT00154,CUST0086,Spotify Premium,2026-08-01,2026-08-01,1,119,77321,SUCCESS,,,FALSE
ATMPT00989,MNDT00155,CUST0087,SIP - Mutual Fund,2026-03-24,2026-03-24,1,5000,15820,SUCCESS,,,FALSE
ATMPT00990,MNDT00155,CUST0087,SIP - Mutual Fund,2026-04-24,2026-04-24,1,5000,43522,SUCCESS,,,FALSE
ATMPT00991,MNDT00155,CUST0087,SIP - Mutual Fund,2026-05-24,2026-05-24,1,5000,24107,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT00992,MNDT00155,CUST0087,SIP - Mutual Fund,2026-05-24,2026-05-26,2,5000,24107,SUCCESS,,,
ATMPT00993,MNDT00155,CUST0087,SIP - Mutual Fund,2026-06-24,2026-06-24,1,5000,42512,SUCCESS,,,FALSE
ATMPT00994,MNDT00155,CUST0087,SIP - Mutual Fund,2026-07-24,2026-07-24,1,5000,57176,SUCCESS,,,FALSE
ATMPT00995,MNDT00155,CUST0087,SIP - Mutual Fund,2026-08-24,2026-08-24,1,5000,41353,SUCCESS,,,FALSE
ATMPT00996,MNDT00156,CUST0088,Netflix,2026-03-06,2026-03-06,1,199,6661,SUCCESS,,,FALSE
ATMPT00997,MNDT00156,CUST0088,Netflix,2026-04-06,2026-04-06,1,199,81212,SUCCESS,,,FALSE
ATMPT00998,MNDT00156,CUST0088,Netflix,2026-05-06,2026-05-06,1,199,146301,SUCCESS,,,FALSE
ATMPT00999,MNDT00156,CUST0088,Netflix,2026-06-06,2026-06-06,1,199,225564,SUCCESS,,,FALSE
ATMPT01000,MNDT00156,CUST0088,Netflix,2026-07-06,2026-07-06,1,199,292602,SUCCESS,,,FALSE
ATMPT01001,MNDT00156,CUST0088,Netflix,2026-08-06,2026-08-06,1,199,356433,SUCCESS,,,FALSE
ATMPT01002,MNDT00157,CUST0088,LIC Premium,2026-03-22,2026-03-22,1,2499,85628,SUCCESS,,,FALSE
ATMPT01003,MNDT00157,CUST0088,LIC Premium,2026-04-22,2026-04-22,1,2499,149523,SUCCESS,,,FALSE
ATMPT01004,MNDT00157,CUST0088,LIC Premium,2026-05-22,2026-05-22,1,2499,227843,SUCCESS,,,FALSE
ATMPT01005,MNDT00157,CUST0088,LIC Premium,2026-06-22,2026-06-22,1,2499,305729,SUCCESS,,,FALSE
ATMPT01006,MNDT00157,CUST0088,LIC Premium,2026-07-22,2026-07-22,1,2499,368669,SUCCESS,,,FALSE
ATMPT01007,MNDT00157,CUST0088,LIC Premium,2026-08-22,2026-08-22,1,2499,431957,SUCCESS,,,FALSE
ATMPT01008,MNDT00159,CUST0089,Jio Fiber,2026-03-12,2026-03-12,1,999,5816,SUCCESS,,,FALSE
ATMPT01009,MNDT00159,CUST0089,Jio Fiber,2026-04-12,2026-04-12,1,999,3333,SUCCESS,,,FALSE
ATMPT01010,MNDT00159,CUST0089,Jio Fiber,2026-05-12,2026-05-12,1,999,1074,SUCCESS,,,FALSE
ATMPT01011,MNDT00159,CUST0089,Jio Fiber,2026-06-12,2026-06-12,1,999,106,FAILED,INSUFFICIENT_BALANCE,2026-06-15,TRUE
ATMPT01012,MNDT00159,CUST0089,Jio Fiber,2026-06-12,2026-06-14,2,999,106,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01013,MNDT00159,CUST0089,Jio Fiber,2026-06-12,2026-06-16,3,999,1228,SUCCESS,,,
ATMPT01014,MNDT00159,CUST0089,Jio Fiber,2026-07-12,2026-07-12,1,999,4257,SUCCESS,,,FALSE
ATMPT01015,MNDT00159,CUST0089,Jio Fiber,2026-08-12,2026-08-12,1,999,1756,SUCCESS,,,FALSE
ATMPT01016,MNDT00160,CUST0090,SIP - Mutual Fund,2026-03-27,2026-03-27,1,5000,60995,SUCCESS,,,FALSE
ATMPT01017,MNDT00160,CUST0090,SIP - Mutual Fund,2026-04-27,2026-04-27,1,5000,113725,SUCCESS,,,FALSE
ATMPT01018,MNDT00160,CUST0090,SIP - Mutual Fund,2026-05-27,2026-05-27,1,5000,163256,SUCCESS,,,FALSE
ATMPT01019,MNDT00160,CUST0090,SIP - Mutual Fund,2026-06-27,2026-06-27,1,5000,213371,SUCCESS,,,FALSE
ATMPT01020,MNDT00160,CUST0090,SIP - Mutual Fund,2026-07-27,2026-07-27,1,5000,270867,SUCCESS,,,FALSE
ATMPT01021,MNDT00160,CUST0090,SIP - Mutual Fund,2026-08-27,2026-08-27,1,5000,325779,SUCCESS,,,FALSE
ATMPT01022,MNDT00161,CUST0090,Zomato Gold,2026-03-01,2026-03-01,1,299,12532,FAILED,TECHNICAL_FAILURE,2026-03-02,TRUE
ATMPT01023,MNDT00161,CUST0090,Zomato Gold,2026-03-01,2026-03-03,2,299,81968,SUCCESS,,,
ATMPT01024,MNDT00161,CUST0090,Zomato Gold,2026-04-01,2026-04-01,1,299,57398,SUCCESS,,,FALSE
ATMPT01025,MNDT00161,CUST0090,Zomato Gold,2026-05-01,2026-05-01,1,299,111767,SUCCESS,,,FALSE
